id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,dme_frequency_khz,dme_channel,dme_latitude_deg,dme_longitude_deg,dme_elevation_ft,slaved_variation_deg,magnetic_variation_deg,usageType,power,associated_airport
93448,Salamanca_NDB_ES,SCA,Salamanca,NDB,423,40.92720031738281,-5.6165900230407715,,ES,,,,,,,-2.557,BOTH,MEDIUM,LESA
93456,Saint_Christol_NDB_FR,SCL,Saint Christol,NDB,348,44.05070114135742,5.503469944000244,,FR,,,,,,,0.108,LO,LOW,FR-1260
93476,Schonefeld_DME_DE,SDD,Schonefeld,DME,114400,52.3745002746582,13.503700256347656,173,DE,114400,091X,,,,,2.128,TERMINAL,LOW,DE-0440
93480,Saint-Dizier_TACAN_FR,SDI,Saint-Dizier,TACAN,114000,48.637001037597656,4.889190196990967,492,FR,114000,087X,,,,-2.007,-0.153,BOTH,HIGH,LFSI
93481,Saint-Dizier_NDB_FR,SDI,Saint-Dizier,NDB,373,48.62900161743164,4.910669803619385,,FR,,,,,,,-0.149,LO,LOW,LFSI
93482,Scottsdale_NDB_US,SDL,Scottsdale,NDB,224,33.62910079956055,-111.90799713134766,1542,US,,,,,,,11.304,TERMINAL,LOW,
93483,Alger_VOR_DZ,SDM,Alger,VOR,113900,36.630699157714844,2.9742701053619385,,DZ,,,,,,,-0.174,BOTH,MEDIUM,DAAG
93485,Sod_House_VORTAC_US,SDO,Sod House,VORTAC,114300,41.407100677490234,-118.03500366210938,4161,US,114300,090X,,,,18.001,14.516,LO,MEDIUM,US-11943
93494,Seattle_VORTAC_US,SEA,Seattle,VORTAC,116800,47.43539810180664,-122.30999755859375,354,US,116800,115X,47.4357,-122.31,354,19.001,17.369,BOTH,HIGH,KSEA
93501,Seo_De_Urgel_NDB_ES,SEO,Seo De Urgel,NDB,340,42.232200622558594,1.4035199880599976,,ES,,,,,,,-0.506,LO,LOW,LESU
93505,Genova_Sestri_VOR-DME_IT,SES,Genova Sestri,VOR-DME,108600,44.417198181152344,8.823610305786133,33,IT,108600,023X,44.4175,8.82361,33,0.007,0.598,BOTH,HIGH,LIMJ
93513,Sandefjord_NDB_NO,SF,Sandefjord,NDB,283,59.105098724365234,10.259300231933594,,NO,,,,,,,1.018,TERMINAL,LOW,
93518,Brijj_NDB_US,SF,Brijj,NDB,379,37.572200775146484,-122.26000213623047,11,US,,,,,,,14.405,TERMINAL,LOW,KSFO
93521,Saint_Flour_Coltines_VOR_FR,SFC,Saint Flour/Coltines,VOR,109800,45.06650161743164,2.9907500743865967,3222,FR,,,,,,,-0.339,BOTH,HIGH,LFHQ
93522,Seaford_VOR-DME_GB,SFD,Seaford,VOR-DME,117000,50.76060104370117,0.12194400280714035,300,GB,117000,117X,,,,-3.001,-2.049,BOTH,HIGH,
93525,Felts_NDB_US,SFF,Felts,NDB,365,47.68619918823242,-117.31199645996094,1950,US,,,,,,,16.255,TERMINAL,LOW,KSFF
93526,Sheffield_City_DME_GB,SFH,Sheffield City,DME,111350,53.393001556396484,-1.383139967918396,273,GB,111350,050Y,,,,,-3.048,TERMINAL,LOW,GB-1219
93531,San_Francisco_VOR-DME_US,SFO,San Francisco,VOR-DME,115800,37.61949920654297,-122.3740005493164,13,US,115800,105X,,,,17.001,14.423,BOTH,MEDIUM,KSFO
93536,Stuttgart_NDB_DE,SG,Stuttgart,NDB,306,48.711299896240234,9.335040092468262,,DE,,,,,,,1.022,TERMINAL,LOW,EDDS
93553,Scaggs_Island_VORTAC_US,SGD,Scaggs Island,VORTAC,112100,38.17940139770508,-122.37300109863281,10,US,112100,058X,,,,17.001,14.513,LO,MEDIUM,
93555,Stuttgart_DME_DE,SGD,Stuttgart,DME,115450,48.68790054321289,9.224109649658203,1332,DE,115450,101Y,,,,,1.004,BOTH,LOW,EDDS
93562,Sagunto_NDB_ES,SGO,Sagunto,NDB,356,39.674198150634766,-0.20780600607395172,,ES,,,,,,,-1.106,LO,MEDIUM,LEVC
93563,Sagres_VOR-DME_PT,SGR,Sagres,VOR-DME,113900,37.083900451660156,-8.946390151977539,500,PT,113900,086X,,,,,-3.496,BOTH,HIGH,
93571,Shobdon_NDB_GB,SH,Shobdon,NDB,426,52.24340057373047,-2.8798398971557617,,GB,,,,,,,-3.25,TERMINAL,LOW,EGBS
93577,Shannon_VOR-DME_IE,SHA,Shannon,VOR-DME,113300,52.72100067138672,-8.885210037231445,130,IE,113300,080X,,,,-8.007,-6.041,BOTH,HIGH,EINN
93579,Scotstown_Head_NDB_GB,SHD,Scotstown Head,NDB,383,57.559200286865234,-1.8172199726104736,,GB,,,,,,,-4.057,LO,MEDIUM,
93581,Schwabisch_DME_DE,SHD,Schwabisch,DME,108050,49.11650085449219,9.778160095214844,1389,DE,108050,017Y,,,,,1.089,TERMINAL,LOW,EDTY
93595,Schupberg_NDB_CH,SHU,Schupberg,NDB,357,47.02180099487305,7.391940116882324,2215,CH,,,,,,,0.336,BOTH,LOW,LSZB
93599,Salzburg_NDB_AT,SI,Salzburg,NDB,410,47.818599700927734,12.987700462341309,,AT,,,,,,,1.596,TERMINAL,LOW,LOWS
93612,Siena_VOR-DME_IT,SIE,Siena,VOR-DME,110200,43.25279998779297,11.253100395202637,638,IT,110200,039X,,,,,1.325,BOTH,HIGH,LIQS
93615,Somosierra_VOR-DME_ES,SIE,Somosierra,VOR-DME,115400,41.15169906616211,-3.6046700477600098,5659,ES,115400,101X,41.1517,-3.60485,5659,,-2.173,BOTH,HIGH,
93617,Sigonella_TACAN_IT,SIG,Sigonella,TACAN,111600,37.39590072631836,14.970999717712402,64,IT,111600,053X,,,,,2.014,BOTH,HIGH,LICZ
93619,Sigonella_NDB_IT,SIG,Sigonella,NDB,412,37.39580154418945,14.971500396728516,,IT,,,,,,,2.014,TERMINAL,LOW,LICZ
93621,Siegerland_NDB_DE,SIL,Siegerland,NDB,489,50.68000030517578,8.138500213623047,,DE,,,,,,,0.368,TERMINAL,LOW,EDGS
93626,Sion_VOR-DME_CH,SIO,Sion,VOR-DME,112150,46.21549987792969,7.288780212402344,1594,CH,112150,058Y,,,,-1.007,0.339,BOTH,LOW,LSGS
93647,San_Jose_VOR-DME_US,SJC,San Jose,VOR-DME,114100,37.374698638916016,-121.94499969482422,43,US,114100,088X,,,,16.001,14.345,LO,MEDIUM,KSJC
93663,San_Jacinto_NDB_US,SJY,San Jacinto,NDB,227,33.794898986816406,-116.9990005493164,1498,US,,,,,,,12.488,LO,LOW,
93665,Leipzig_NDB_DE,SK,Leipzig,NDB,434,51.43479919433594,12.116700172424316,,DE,,,,,,,1.475,TERMINAL,LOW,EDDP
93666,S.kKaljevec_NDB_HR,SK,S.kKaljevec,NDB,350,45.80580139160156,16.16469955444336,337,HR,,,,,,,2.385,,,LDZA
93675,Fairchild_TACAN_US,SKA,Fairchild,TACAN,111400,47.61069869995117,-117.66200256347656,2460,US,111400,051X,,,,19.001,16.306,BOTH,MEDIUM,KSKA
93689,Skien_VOR-DME_NO,SKI,Skien,VOR-DME,113600,59.1879997253418,9.570289611816406,491,NO,113600,083X,,,,0.001,0.439,RNAV,HIGH,ENSN
93700,Skrydstrup_VORTAC_DK,SKR,Skrydstrup,VORTAC,110400,55.22890090942383,9.214059829711914,138,DK,110400,041X,,,,1.008,0.454,BOTH,HIGH,EKSP
93710,Bydgoszcz_NDB_PL,SL,Bydgoszcz,NDB,534,53.10309982299805,18.0531005859375,,PL,,,,,,,3.358,BOTH,HIGH,EPBY
93717,Turno_NDB_US,SL,Turno,NDB,266,44.8474006652832,-122.95099639892578,,US,,,,,,,16.533,LO,MEDIUM,KSLE
93722,Sliac_VOR-DME_SK,SLC,Sliac,VOR-DME,114000,48.45320129394531,19.11590003967285,1670,SK,114000,087X,,,,2.007,3.272,BOTH,HIGH,LZSL
93723,Siegerland_DME_DE,SLD,Siegerland,DME,108050,50.7067985534668,8.078510284423828,2019,DE,108050,017Y,,,,,0.356,TERMINAL,LOW,EDGS
93724,Sligo_NDB-DME_IE,SLG,Sligo,NDB-DME,384,54.27870178222656,-8.591110229492188,15,IE,109000,027X,,,,,-6.182,TERMINAL,LOW,EISG
93725,Seal_Beach_VORTAC_US,SLI,Seal Beach,VORTAC,115700,33.78329849243164,-118.05500030517578,23,US,115700,104X,,,,15.001,13.013,BOTH,MEDIUM,KSLI
93731,Sabadell_VOR-DME_ES,SLL,Sabadell,VOR-DME,112000,41.519901275634766,2.1097500324249268,499,ES,112000,057X,41.52,2.10975,499,,-0.368,BOTH,HIGH,LEBL
93734,Schonefeld_NDB_DE,SLN,Schonefeld,NDB,362,52.392601013183594,13.569999694824219,,DE,,,,,,,2.14,LO,LOW,DE-0440
93739,Sleap_NDB_GB,SLP,Sleap,NDB,382,52.83359909057617,-2.7736101150512695,,GB,,,,,,,-3.321,LO,LOW,
93746,Sylt_NDB_DE,SLT,Sylt,NDB,387,54.85689926147461,8.409979820251465,,DE,,,,,,,0.29,BOTH,LOW,EDXW
93750,Spa_NDB_BE,SLV,Spa,NDB,387,50.47809982299805,5.913060188293457,1542,BE,,,,,,,-0.044,BOTH,LOW,
93765,St_Mawgan_NDB_GB,SM,St Mawgan,NDB,357,50.44810104370117,-4.9945502281188965,,GB,,,,,,,-3.579,LO,LOW,EGHQ
93767,Metre_NDB_US,SM,Metre,NDB,230,38.79499816894531,-121.5989990234375,15,US,,,,,,,14.539,TERMINAL,LOW,KSMF
93772,Olbia_Costa_Smeralda_VOR-DME_IT,SME,Olbia Costa Smeralda,VOR-DME,113900,40.88999938964844,9.501179695129395,64,IT,113900,086X,40.8902,9.50056,64,0.007,1.093,RNAV,HIGH,LIEO
93773,Sarmellek_NDB_HU,SME,Sarmellek,NDB,428,46.66579818725586,17.166900634765625,,HU,,,,,,,2.55,LO,MEDIUM,LHSM
93774,Olbia_Costa_Smeralda_NDB_IT,SME,Olbia Costa Smeralda,NDB,357,40.89360046386719,9.502289772033691,,IT,,,,,,,1.093,LO,LOW,LIEO
93776,Sheffield_City_NDB_GB,SMF,Sheffield City,NDB,333,53.392601013183594,-1.383139967918396,,GB,,,,,,,-3.047,TERMINAL,LOW,GB-1219
93777,St_Mawgan_TACAN_GB,SMG,St Mawgan,TACAN,112600,50.43450164794922,-5.030250072479248,323,GB,112600,073X,,,,-5.012,-3.586,BOTH,HIGH,EGHQ
93779,Mitrovica_VOR-DME_RS,SMI,Mitrovica,VOR-DME,117000,45.009498596191406,19.43079948425293,262,RS,117000,117X,,,,2.007,3.139,RNAV,HIGH,
93786,Santa_Monica_VOR-DME_US,SMO,Santa Monica,VOR-DME,110800,34.01020050048828,-118.45700073242188,114,US,110800,045X,,,,15.001,13.076,LO,MEDIUM,
93789,Houari_Boumediene_NDB_DZ,SMR,Houari Boumediene,NDB,370,36.692901611328125,3.089869976043701,,DZ,,,,,,,-0.157,BOTH,HIGH,DAAG
93792,Mitrovica_NDB_RS,SMR,Mitrovica,NDB,328,44.9994010925293,19.609699249267578,,RS,,,,,,,3.159,LO,MEDIUM,
93809,Senetose_NDB_FR,SNE,Senetose,NDB,395,41.55780029296875,8.798890113830566,,FR,,,,,,,1.006,LO,LOW,
93818,Santiago_NDB_ES,SNO,Santiago,NDB,417,42.907798767089844,-8.428449630737305,,ES,,,,,,,-4.063,LO,MEDIUM,LEST
93819,Santander_VOR-DME_ES,SNR,Santander,VOR-DME,115300,43.449798583984375,-3.9024100303649902,164,ES,115300,100X,43.4496,-3.90249,164,-4.007,-2.346,BOTH,HIGH,LEXJ
93820,Salinas_VORTAC_US,SNS,Salinas,VORTAC,117300,36.66379928588867,-121.60299682617188,101,US,117300,120X,,,,17.001,14.202,BOTH,HIGH,KSNS
93825,Sollenau_VOR-DME_AT,SNU,Sollenau,VOR-DME,115500,47.874900817871094,16.288400650024414,891,AT,115500,102X,,,,1.007,2.465,BOTH,HIGH,LOWW
93830,Eelde_NDB_NL,SO,Eelde,NDB,330,53.215301513671875,6.785160064697266,3,NL,,,,,,,0.008,TERMINAL,LOW,EHGG
93835,Sola_TACAN_NO,SOA,Sola,TACAN,112250,58.87580108642578,5.635260105133057,62,NO,112250,059Y,,,,-3.001,-0.577,BOTH,LOW,ENZV
93852,Sorrento_VOR-DME_IT,SOR,Sorrento,VOR-DME,112200,40.58259963989258,14.335100173950195,1653,IT,112200,059X,,,,1.007,2.038,BOTH,HIGH,
93853,Sorrento_NDB_IT,SOR,Sorrento,NDB,426,40.58219909667969,14.333900451660156,,IT,,,,,,,2.039,LO,LOW,
93855,Show_Low_NDB_US,SOW,Show Low,NDB,206,34.26729965209961,-110.00800323486328,6411,US,,,,,,,11.006,LO,LOW,
93873,Spangdahlem_TACAN_DE,SPA,Spangdahlem,TACAN,109500,49.979000091552734,6.697700023651123,1161,DE,109500,032X,,,,0.009,0.125,BOTH,HIGH,ETAD
93875,Sleipner_A_NDB-DME_NO,SPA,Sleipner A,NDB-DME,349,58.36669921875,1.90693998336792,417,NO,115500,102X,,,,,-2.336,BOTH,LOW,
93883,Sprimont_VOR-DME_BE,SPI,Sprimont,VOR-DME,113100,50.51470184326172,5.623330116271973,966,BE,113100,078X,,,,0.007,-0.101,RNAV,HIGH,
93884,Split_VOR-DME_HR,SPL,Split,VOR-DME,115700,43.49660110473633,16.30470085144043,734,HR,115700,104X,,,,1.007,2.331,BOTH,HIGH,LDSP
93885,Schiphol_VOR-DME_NL,SPL,Schiphol,VOR-DME,108400,52.33209991455078,4.749879837036133,14,NL,108400,021X,,,,,-0.373,LO,MEDIUM,EHAM
93891,Sevilla_NDB_ES,SPP,Sevilla,NDB,420,37.41809844970703,-5.795519828796387,,ES,,,,,,,-2.468,LO,MEDIUM,LEZL
93893,St-Prex_VOR-DME_CH,SPR,St-Prex,VOR-DME,113900,46.4687004089,6.44806003571,1252,CH,113900,086X,,,,0.007,0.197,,,
93896,Spijkerboor_VOR-DME_NL,SPY,Spijkerboor,VOR-DME,113300,52.54029846191406,4.8537797927856445,26,NL,113300,080X,,,,-2.007,-0.364,BOTH,HIGH,EHAM
93901,Quintin_VOR-DME_MX,SQN,Quintin,VOR-DME,113300,30.545400619506836,-115.95600128173828,60,MX,113300,080X,,,,13.007,11.55,BOTH,HIGH,
93905,Saumur_NDB_FR,SR,Saumur,NDB,372,47.259498596191406,-0.1143610030412674,,FR,,,,,,,-1.433,LO,MEDIUM,LFOD
93906,Ensheim_NDB_DE,SR,Ensheim,NDB,360,49.21780014038086,7.219510078430176,,DE,,,,,,,0.246,TERMINAL,LOW,EDDR
93916,Sintra_VORTAC_PT,SRA,Sintra,VORTAC,112100,38.829200744628906,-9.34000015258789,440,PT,112100,058X,,,,,-4.037,BOTH,HIGH,LPST
93926,Saronno_VOR-DME_IT,SRN,Saronno,VOR-DME,113700,45.64680099487305,9.022850036621094,815,IT,113700,084X,,,,0.007,1.015,BOTH,HIGH,
93929,Saronno_NDB_IT,SRN,Saronno,NDB,330,45.64609909057617,9.021639823913574,,IT,,,,,,,1.015,BOTH,LOW,
93941,Sturup_NDB_SE,SS,Sturup,NDB,420,55.46009826660156,13.39210033416748,,SE,,,,,,,2.147,TERMINAL,LOW,ESMS
93944,Soesterberg_TACAN_NL,SSB,Soesterberg,TACAN,115800,52.128299713134766,5.275559902191162,49,NL,115800,105X,,,,,-0.252,BOTH,HIGH,NL-0144
93948,Stansted_NDB_GB,SSD,Stansted,NDB,429,51.89459991455078,0.24503099918365479,,GB,,,,,,,-2.12,LO,MEDIUM,EGSS
93951,Palma_De_Mallorca_TACAN_ES,SSJ,Palma De Mallorca,TACAN,108400,39.55970001220703,2.7332499027252197,32,ES,108400,021X,,,,,-0.23,BOTH,LOW,
93953,San_Sebastian_VOR-DME_ES,SSN,San Sebastian,VOR-DME,117900,43.31119918823242,-1.8303899765014648,804,ES,117900,126X,43.3113,-1.8305,804,-3.007,-1.533,BOTH,MEDIUM,LESO
93957,S.S.rRyes_VOR-DME_ES,SSY,S.S.rRyes,VOR-DME,117850,40.5463981628418,-3.5751900672912598,2012,ES,117850,125Y,40.5464,-3.57537,2012,,-2.141,,,LEMD
93976,Stord_VOR-DME_NO,STD,Stord,VOR-DME,113400,59.78730010986328,5.344339847564697,222,NO,113400,081X,,,,-3.001,-1.116,BOTH,HIGH,ENSO
93977,Stad_NDB_NL,STD,Stad,NDB,386,51.74129867553711,4.243490219116211,2,NL,,,,,,,-0.444,BOTH,HIGH,
93981,Steinhof_NDB_AT,STE,Steinhof,NDB,293,48.210601806640625,16.247100830078125,1056,AT,,,,,,,2.47,TERMINAL,LOW,LOWW
93986,Santiago_VOR-DME_ES,STG,Santiago,VOR-DME,116400,42.92689895629883,-8.425390243530273,1283,ES,116400,111X,42.9267,-8.42533,1283,-5.007,-4.064,BOTH,HIGH,LEST
93991,Sturgeon_NDB_US,STI,Sturgeon,NDB,333,43.11330032348633,-115.65899658203125,3130,US,,,,,,,14.384,TERMINAL,LOW,
93994,Stadskanaal_NDB_NL,STK,Stadskanaal,NDB,315,52.996700286865234,6.895669937133789,18,NL,,,,,,,0.04,TERMINAL,LOW,
94000,St_Marys_NDB_GB,STM,St Marys,NDB,321,49.914100646972656,-6.291130065917969,,GB,,,,,,,-4.225,TERMINAL,LOW,EGHE
94004,Stornoway_VOR-DME_GB,STN,Stornoway,VOR-DME,115100,58.20690155029297,-6.183060169219971,250,GB,115100,098X,,,,-7.01,-6.186,BOTH,HIGH,EGPO
94007,Stockerau_VOR-DME_AT,STO,Stockerau,VOR-DME,113000,48.41709899902344,16.018600463867188,750,AT,113000,077X,48.4171,16.0188,750,1.007,2.444,BOTH,HIGH,LOAU
94009,St.tTopez_VOR-DME_FR,STP,St.tTopez,VOR-DME,116500,43.21950149536133,6.601809978485107,1089,FR,116500,112X,,,,-1.007,0.29,,,
94010,Strasbourg_VOR-DME_FR,STR,Strasbourg,VOR-DME,115600,48.505401611328125,7.571969985961914,586,FR,115600,103X,48.5056,7.57083,,1.007,0.329,BOTH,HIGH,LFST
94012,Santa_Rosa_VOR-DME_US,STS,Santa Rosa,VOR-DME,113000,38.50809860229492,-122.81099700927734,120,US,113000,077X,,,,16.001,15.006,LO,MEDIUM,
94015,Strumble_VOR-DME_GB,STU,Strumble,VOR-DME,113100,51.99470138549805,-5.040279865264893,600,GB,113100,078X,,,,-6.001,-4.172,BOTH,HIGH,
94021,Salzburg_NDB_AT,SU,Salzburg,NDB,356,47.87929916381836,12.949899673461914,,AT,,,,,,,1.591,TERMINAL,LOW,LOWS
94038,Subi_VOR-DME_PL,SUI,Subi,VOR-DME,116700,52.37990188598633,14.585599899291992,98,PL,116700,114X,,,,0.007,2.321,BOTH,HIGH,
94039,Sulz_VOR_DE,SUL,Sulz,VOR,116100,48.38159942626953,8.644840240478516,,DE,,,,,,0.01,0.513,BOTH,HIGH,
94042,Sumburgh_VOR-DME_GB,SUM,Sumburgh,VOR-DME,117350,59.87889862060547,-1.2866699695587158,19,GB,117350,120Y,,,,-5.001,-4.212,BOTH,HIGH,EGPB
94045,Sturup_VOR-DME_SE,SUP,Sturup,VOR-DME,113000,55.53450012207031,13.379500389099121,270,SE,113000,077X,,,,1.001,2.145,RNAV,HIGH,ESMS
94051,Travis_TACAN_US,SUU,Travis,TACAN,116600,38.245601654052734,-121.94499969482422,32,US,116600,113X,,,,17.001,14.484,BOTH,MEDIUM,KSUU
94060,Svensheia_VOR-DME_NO,SVA,Svensheia,VOR-DME,112100,58.08449935913086,7.9083099365234375,410,NO,112100,058X,,,,-2.001,0.051,RNAV,HIGH,ENCN
94066,Sveda_VOR-DME_SE,SVD,Sveda,VOR-DME,116200,56.16889953613281,12.573800086975098,39,SE,116200,109X,,,,1.001,1.579,RNAV,HIGH,
94069,Sevilla_VOR-DME_ES,SVL,Sevilla,VOR-DME,113700,37.42789840698242,-5.762209892272949,404,ES,113700,084X,37.4278,-5.76218,404,-4.007,-2.462,BOTH,HIGH,LEZL
94074,Sagvar_VOR-DME_HU,SVR,Sagvar,VOR-DME,117700,46.82809829711914,18.117799758911133,418,HU,117700,124X,,,,2.007,3.066,BOTH,HIGH,LHSA
94075,Sagvar_NDB_HU,SVR,Sagvar,NDB,348,46.82979965209961,18.11720085144043,,HU,,,,,,,3.066,BOTH,HIGH,LHSK
94091,Shawbury_VOR-DME_GB,SWB,Shawbury,VOR-DME,116800,52.79800033569336,-2.6625399589538574,269,GB,116800,115X,,,,,-3.29,BOTH,MEDIUM,EGOS
94094,Schleswig_TACAN_DE,SWG,Schleswig,TACAN,111800,54.45370101928711,9.501500129699707,105,DE,111800,055X,,,,0.007,0.567,BOTH,HIGH,ETNS
94098,Swansea_NDB_GB,SWN,Swansea,NDB,321,51.60219955444336,-4.065830230712891,,GB,,,,,,,-3.49,TERMINAL,LOW,EGFH
94100,Squaw_Valley_VOR-DME_US,SWR,Squaw Valley,VOR-DME,113200,39.180301666259766,-120.2699966430664,8850,US,113200,079X,,,,16.001,14.455,LO,MEDIUM,
94102,Sweden_NDB_US,SWU,Sweden,NDB,350,43.43220138549805,-112.16300201416016,4650,US,,,,,,,13.291,TERMINAL,LOW,KIDA
94106,Swansea_DME_GB,SWZ,Swansea,DME,109200,51.603599548339844,-4.065279960632324,299,GB,109200,029X,,,,,-3.49,TERMINAL,MEDIUM,EGFH
94111,Santa_Catalina_VORTAC_US,SXC,Santa Catalina,VORTAC,111400,33.375099182128906,-118.41999816894531,2090,US,111400,051X,,,,15.001,12.597,BOTH,MEDIUM,
94117,Stuttgart_NDB_DE,SY,Stuttgart,NDB,384,48.6692008972168,9.1141996383667,,DE,,,,,,,0.586,TERMINAL,LOW,EDDS
94142,Parkk_NDB_US,SZ,Parkk,NDB,281,47.53239822387695,-122.30699920654297,,US,,,,,,,17.388,TERMINAL,MEDIUM,KSEA
94144,Solenzara_TACAN_FR,SZA,Solenzara,TACAN,114000,41.9375,9.416219711303711,28,FR,114000,087X,,,,,1.086,BOTH,HIGH,LFKS
94145,Solenzara_NDB_FR,SZA,Solenzara,NDB,350,41.93330001831055,9.394000053405762,28,FR,,,,,,,1.083,LO,LOW,LFKS
94150,Sandpoe_NDB_US,SZT,Sandpoe,NDB,264,48.29079818725586,-116.56400299072266,,US,,,,,,,16.221,TERMINAL,LOW,
94156,Titan_NDB_HU,T,Titan,NDB,440,46.906700134277344,19.775999069213867,376,HU,,,,,,,3.276,LO,LOW,LHKE
94158,Lask_NDB_PL,T,Lask,NDB,664,51.5452995300293,19.21179962158203,,PL,,,,,,,3.461,TERMINAL,LOW,EPLK
94161,Villacoublay_NDB_FR,TA,Villacoublay,NDB,287,48.77159881591797,2.097440004348755,,FR,,,,,,,-1.093,LO,LOW,LFPV
94168,Albacete_TACAN_ES,TAB,Albacete,TACAN,108000,38.94580078125,-1.8634999990463257,2320,ES,108000,017X,,,,,-1.376,BOTH,LOW,LEAB
94187,Lahitte_VOR_FR,TAN,Lahitte,VOR,111800,43.46670150756836,-0.018417000770568848,964,FR,,,,,,-2.007,-1.203,BOTH,HIGH,LFBT
94196,Tarquinia_VOR-DME_IT,TAQ,Tarquinia,VOR-DME,111800,42.21500015258789,11.732500076293945,76,IT,111800,055X,,,,0.007,1.376,RNAV,HIGH,
94197,Tarquinia_NDB_IT,TAQ,Tarquinia,NDB,312,42.2140007019043,11.728899955749512,,IT,,,,,,,1.375,BOTH,MEDIUM,
94202,Taunus_VORTAC_DE,TAU,Taunus,VORTAC,116700,50.2504997253418,8.162520408630371,1343,DE,116700,114X,,,,0.011,0.384,BOTH,HIGH,
94207,Tivat_NDB_RS,TAZ,Tivat,NDB,345,42.28200149536133,18.800399780273438,,RS,,,,,,,2.551,BOTH,MEDIUM,LYTV
94217,Tuba_City_VORTAC_US,TBC,Tuba City,VORTAC,113500,36.121299743652344,-111.2699966430664,5045,US,113500,082X,,,,15.001,11.446,BOTH,HIGH,
94218,Talavera_TACAN_ES,TBC,Talavera,TACAN,108800,38.8916015625,-6.8186798095703125,609,ES,108800,025X,,,,,-3.116,BOTH,HIGH,LEBZ
94228,Tabarka_VOR-DME_TN,TBK,Tabarka,VOR-DME,113300,36.97819900512695,8.883580207824707,236,TN,113300,080X,,,,0.007,0.581,BOTH,HIGH,DTKA
94233,Tarbes_VOR_FR,TBO,Tarbes,VOR,113900,43.33219909667969,0.1457500010728836,1020,FR,,,,,,-3.007,-1.168,RNAV,HIGH,LFBT
94236,Tebessa_VOR-DME_DZ,TBS,Tebessa,VOR-DME,114500,35.45669937133789,8.068610191345215,2605,DZ,114500,092X,,,,-2.007,0.479,BOTH,HIGH,DABS
94243,Trebova_NDB_CZ,TBV,Trebova,NDB,492,49.795799255371094,16.67889976501465,,CZ,,,,,,,2.587,RNAV,HIGH,
94253,Wasatch_VORTAC_US,TCH,Wasatch,VORTAC,116800,40.85029983520508,-111.98200225830078,4220,US,116800,115X,,,,16.001,12.529,BOTH,HIGH,KSLC
94255,Mcchord_VORTAC_US,TCM,Mcchord,VORTAC,109600,47.147701263427734,-122.4749984741211,284,US,109600,033X,,,,22.001,17.33,BOTH,LOW,KTCM
94261,Tracy_NDB_US,TCY,Tracy,NDB,203,37.69240188598633,-121.44499969482422,169,US,,,,,,,14.348,LO,LOW,
94269,Teesside_NDB_GB,TD,Teesside,NDB,348,54.560298919677734,-1.3334399461746216,,GB,,,,,,,-3.165,TERMINAL,LOW,
94278,Thisted_NDB_DK,TE,Thisted,NDB,331,57.05350112915039,8.864419937133789,,DK,,,,,,,0.322,BOTH,MEDIUM,EKTS
94282,Teano_VOR-DME_IT,TEA,Teano,VOR-DME,112900,41.29679870605469,13.97070026397705,3300,IT,112900,076X,,,,1.007,2.015,RNAV,HIGH,
94283,Teano_NDB_IT,TEA,Teano,NDB,316,41.295799255371094,13.971699714660645,,IT,,,,,,,2.017,LO,LOW,
94284,Tebby_VOR-DME_SE,TEB,Tebby,VOR-DME,117100,59.531700134277344,18.20330047607422,197,SE,117100,118X,,,,3.001,4.199,RNAV,HIGH,
94292,Toledo_NDB_ES,TEO,Toledo,NDB,385,39.972801208496094,-4.3460798263549805,,ES,,,,,,,-2.267,BOTH,LOW,
94295,Tessera_VOR-DME_IT,TES,Tessera,VOR-DME,115300,45.51919937133789,12.368200302124023,6,IT,115300,100X,,,,,1.488,BOTH,HIGH,LIPZ
94299,Wierner_Neustadt_East_NDB_AT,TF,Wierner Neustadt East,NDB,315,47.840999603271484,16.281700134277344,,AT,,,,,,,2.463,TERMINAL,LOW,LOAN
94302,Stanfield_VORTAC_US,TFD,Stanfield,VORTAC,114800,32.88589859008789,-111.90899658203125,1316,US,114800,095X,,,,12.001,11.226,BOTH,HIGH,
94319,Tegel_VOR-DME_DE,TGL,Tegel,VOR-DME,112300,52.561500549316406,13.287599563598633,118,DE,112300,070X,,,,2.01,2.091,BOTH,HIGH,DE-0876
94325,Tango_VORTAC_DE,TGO,Tango,VORTAC,112500,48.61840057373047,9.259209632873535,1213,DE,112500,072X,,,,0.003,1.011,BOTH,HIGH,
94330,Armilla_TACAN_ES,TGR,Armilla,TACAN,113100,37.13249969482422,-3.6338000297546387,2304,ES,113100,078X,,,,,-2.055,BOTH,LOW,LEGA
94336,Villacoublay_NDB_FR,TH,Villacoublay,NDB,302,48.77799987792969,2.3787200450897217,,FR,,,,,,,-1.038,TERMINAL,LOW,
94345,Thorn_NDB_NL,THN,Thorn,NDB,434,51.18339920043945,5.833390235900879,87,NL,,,,,,,-0.091,BOTH,LOW,EHBD
94365,Tijuana_VOR-DME_MX,TIJ,Tijuana,VOR-DME,116500,32.540401458740234,-116.9530029296875,489,MX,116500,112X,,,,14.004,12.319,BOTH,HIGH,MMTJ
94376,Tiree_VOR-DME_GB,TIR,Tiree,VOR-DME,117700,56.49319839477539,-6.8755598068237305,36,GB,117700,124X,,,,-7.001,-6.098,BOTH,HIGH,EGPU
